ID,STATE,ROLE,GRADE,SCHOOL_TYPE,EXPERIENCE,TAGS,DEVICES,PARTNERS,FEATURES,SUBJECT
431541,International,Teacher,Other,Public,zeroFive,Other,BYOT,No response,No response,Geography
431546,International,Teacher,High,Private,twentyMore,na,computerLab,No response,No response,Other
431547,International,Teacher,High,Private,twentyMore,na,BYOT,No response,No response,English
431647,International,Teacher,Other,Public,sixTen,na,BYOT,No response,No response,Math
431647,International,Teacher,Other,Public,sixTen,na,BYOT,No response,No response,English
431647,International,Teacher,Other,Public,sixTen,na,BYOT,No response,No response,Algebra1
431696,GA,Teacher,Elementary,Public,sixTen,State,Other,No response,The ability to add images. ,Art
431700,TN,Teacher,University,Private,elevenFifteen,na,BYOT,No response,No response,ComputerScience
431728,GA,Teacher,Elementary,Public,zeroFive,na,computerLab,No response,No response,ESL
431795,International,Teacher,Elementary,Private,elevenFifteen,Marzano,Other,No response,No response,Math
431795,International,Teacher,Elementary,Private,elevenFifteen,Marzano,Other,No response,No response,English
431795,International,Teacher,Elementary,Private,elevenFifteen,Marzano,Other,No response,No response,History
431795,International,Teacher,Elementary,Private,elevenFifteen,Marzano,Other,No response,No response,Science
431795,International,Teacher,Elementary,Private,elevenFifteen,Marzano,Other,No response,No response,Geography
431795,International,Teacher,Elementary,Private,elevenFifteen,Marzano,Other,No response,No response,Reading
431795,International,Teacher,Elementary,Private,elevenFifteen,Marzano,Other,No response,No response,Drama
431805,CO,Teacher,High,Public,twentyMore,na,computerLab,No response,No response,Other
431809,PA,Librarian,University,Private,zeroFive,na,BYOT,No response,No response,ComputerScience
431809,PA,Librarian,University,Private,zeroFive,na,BYOT,No response,No response,Science
431809,PA,Librarian,University,Private,zeroFive,na,BYOT,No response,No response,Biology
431809,PA,Librarian,University,Private,zeroFive,na,BYOT,No response,No response,otherScience
431837,NC,Teacher,Middle,Public,twentyMore,CommonCore,Other,No response,No response,English
431837,NC,Teacher,Middle,Public,twentyMore,CommonCore,Other,No response,No response,Reading
431881,TN,Teacher,High,Public,sixTen,Other,BYOT,No response,No response,Math
431881,TN,Teacher,High,Public,sixTen,Other,BYOT,No response,No response,Albebra2
431881,TN,Teacher,High,Public,sixTen,Other,BYOT,No response,No response,PreCalc
431881,TN,Teacher,High,Public,sixTen,Other,BYOT,No response,No response,Calculus
431918,CO,Teacher,High,Public,elevenFifteen,Other,BYOT,No response,No response,Physics
431918,CO,Teacher,High,Public,elevenFifteen,Other,BYOT,No response,No response,Science
431918,CO,Teacher,High,Public,elevenFifteen,Other,BYOT,No response,No response,Chemistry
431918,CO,Teacher,High,Public,elevenFifteen,Other,BYOT,No response,No response,otherScience
431921,CO,Teacher,High,Public,zeroFive,CommonCore,BYOT,No response,No response,History
431926,CO,Teacher,High,Public,sixTen,CommonCore,computerLab,No response,No response,History
431926,CO,Teacher,High,Public,sixTen,CommonCore,computerLab,No response,No response,Geography
431927,CO,Administrator,Middle,Public,sixteenTwenty,State,Other,No response,No response,Other
431929,CO,Teacher,High,Public,zeroFive,CommonCore,computerLab,No response,Student usermanes,Other
431930,CO,Tech,na,Public,zeroFive,Other,BYOT,No response,No response,Other
431931,ME,Teacher,High,Private,sixTen,CommonCore,computerLab,McDougal Littell,No response,Math
431931,ME,Teacher,High,Private,sixTen,CommonCore,computerLab,McDougal Littell,No response,Albebra2
431931,ME,Teacher,High,Private,sixTen,CommonCore,computerLab,McDougal Littell,No response,Geometry
431931,ME,Teacher,High,Private,sixTen,CommonCore,computerLab,McDougal Littell,No response,PreCalc
431931,ME,Teacher,High,Private,sixTen,CommonCore,computerLab,McDougal Littell,No response,otherMath
431931,ME,Teacher,High,Private,sixTen,CommonCore,computerLab,McDougal Littell,No response,Algebra1
431931,ME,Teacher,High,Private,sixTen,CommonCore,computerLab,McDougal Littell,No response,Calculus
431931,ME,Teacher,High,Private,sixTen,CommonCore,computerLab,McDougal Littell,No response,PreAlgebra
432001,CO,Tech,High,Private,sixteenTwenty,na,computerLab,Badge management to provide a visual mechanism for gauging student learning accomplishment.,See above. That would be cool!,ComputerScience
432002,CO,Teacher,Middle,Public,sixTen,na,na,No response,No response,Math
432002,CO,Teacher,Middle,Public,sixTen,na,na,No response,No response,otherMath
432002,CO,Teacher,Middle,Public,sixTen,na,na,No response,No response,Algebra1
432002,CO,Teacher,Middle,Public,sixTen,na,na,No response,No response,PreAlgebra
432020,MN,Teacher,High,Public,zeroFive,na,1to1,No response,No response,English
432119,WA,Teacher,University,Private,sixTen,Other,Other,No response,No response,Other
432127,International,Teacher,High,Private,twentyMore,na,na,No response,No response,History
432151,OH,Other,na,na,sixteenTwenty,Other,1to1,No response,No response,Other
432232,International,Tech,Elementary,Private,sixteenTwenty,Other,computerLab,No response,No response,ComputerScience
432300,CA,Teacher,University,Public,twentyMore,na,computerLab,No response,No response,Other
432570,VA,Teacher,University,Private,zeroFive,Other,Other,No response,No response,Other
432590,International,Teacher,High,Private,sixteenTwenty,na,BYOT,No response,No response,Science
432590,International,Teacher,High,Private,sixteenTwenty,na,BYOT,No response,No response,Chemistry
432603,WI,Teacher,Elementary,Public,twentyMore,CommonCore,1to1,No response,No response,ComputerScience
432603,WI,Teacher,Elementary,Public,twentyMore,CommonCore,1to1,No response,No response,Math
432603,WI,Teacher,Elementary,Public,twentyMore,CommonCore,1to1,No response,No response,English
432603,WI,Teacher,Elementary,Public,twentyMore,CommonCore,1to1,No response,No response,Science
432603,WI,Teacher,Elementary,Public,twentyMore,CommonCore,1to1,No response,No response,Reading
432610,International,Librarian,High,Private,twentyMore,Other,1to1,No response,No response,English
432613,OK,Teacher,Other,Private,elevenFifteen,Other,Other,N/A,N/A,Other
432613,OK,Teacher,Other,Private,elevenFifteen,Other,Other,N/A,N/A,ESL
432689,IN,Other,na,na,na,na,Other,No response,No response,Other
432915,International,Teacher,Other,Public,elevenFifteen,na,computerLab,"Any company giving demos or presentations requiring audience participation, whether as part of a development or training programme or just to gain opinion, etc.",Searchable resources,Other
432924,CA,Teacher,Elementary,Public,twentyMore,CommonCore,1to1,No response,No response,Math
432924,CA,Teacher,Elementary,Public,twentyMore,CommonCore,1to1,No response,No response,otherMath
432924,CA,Teacher,Elementary,Public,twentyMore,CommonCore,1to1,No response,No response,Reading
432924,CA,Teacher,Elementary,Public,twentyMore,CommonCore,1to1,No response,No response,ESL
432960,International,Teacher,University,Public,sixTen,na,Other,No response,No response,Other
432981,RI,Teacher,High,Private,twentyMore,na,computerLab,Edline now called Blackboard Connect,Not sure at his time,ComputerScience
432981,RI,Teacher,High,Private,twentyMore,na,computerLab,Edline now called Blackboard Connect,Not sure at his time,Other
433051,International,Tech,na,na,elevenFifteen,Bloom,1to1,"Keynote, Powerpoint",integration with other presentation software,ComputerScience
433051,International,Tech,na,na,elevenFifteen,Bloom,1to1,"Keynote, Powerpoint",integration with other presentation software,English
433051,International,Tech,na,na,elevenFifteen,Bloom,1to1,"Keynote, Powerpoint",integration with other presentation software,Science
433051,International,Tech,na,na,elevenFifteen,Bloom,1to1,"Keynote, Powerpoint",integration with other presentation software,Reading
433185,FL,Teacher,University,Public,twentyMore,na,computerLab,No response,No response,Physics
433185,FL,Teacher,University,Public,twentyMore,na,computerLab,No response,No response,Science
433232,NV,Teacher,Middle,Public,sixTen,Other,na,No response,No response,Math
433232,NV,Teacher,Middle,Public,sixTen,Other,na,No response,No response,English
433232,NV,Teacher,Middle,Public,sixTen,Other,na,No response,No response,History
433232,NV,Teacher,Middle,Public,sixTen,Other,na,No response,No response,otherMath
433232,NV,Teacher,Middle,Public,sixTen,Other,na,No response,No response,Other
433232,NV,Teacher,Middle,Public,sixTen,Other,na,No response,No response,Science
433232,NV,Teacher,Middle,Public,sixTen,Other,na,No response,No response,otherScience
433232,NV,Teacher,Middle,Public,sixTen,Other,na,No response,No response,Geography
433232,NV,Teacher,Middle,Public,sixTen,Other,na,No response,No response,Reading
433262,International,Teacher,High,Public,twentyMore,na,BYOT,No response,No response,Math
433262,International,Teacher,High,Public,twentyMore,na,BYOT,No response,No response,Geometry
433262,International,Teacher,High,Public,twentyMore,na,BYOT,No response,No response,PreCalc
433286,NV,Teacher,Middle,Public,twentyMore,CommonCore,BYOT,?,Spelling feature that allows student answers to be corrected even if misspelled. ,English
433286,NV,Teacher,Middle,Public,twentyMore,CommonCore,BYOT,?,Spelling feature that allows student answers to be corrected even if misspelled. ,History
433286,NV,Teacher,Middle,Public,twentyMore,CommonCore,BYOT,?,Spelling feature that allows student answers to be corrected even if misspelled. ,Reading
433321,MN,Teacher,Elementary,Public,twentyMore,State,BYOT,Open source,More collaborative envireonment,ComputerScience
433321,MN,Teacher,Elementary,Public,twentyMore,State,BYOT,Open source,More collaborative envireonment,History
433350,FL,Teacher,Middle,Public,elevenFifteen,CommonCore,1to1,No response,imagines and math symbols,Math
433350,FL,Teacher,Middle,Public,elevenFifteen,CommonCore,1to1,No response,imagines and math symbols,PreAlgebra
433367,PA,Teacher,Elementary,Public,elevenFifteen,State,computerLab,No response,No response,ComputerScience
433367,PA,Teacher,Elementary,Public,elevenFifteen,State,computerLab,No response,No response,Math
433367,PA,Teacher,Elementary,Public,elevenFifteen,State,computerLab,No response,No response,English
433367,PA,Teacher,Elementary,Public,elevenFifteen,State,computerLab,No response,No response,History
433367,PA,Teacher,Elementary,Public,elevenFifteen,State,computerLab,No response,No response,otherMath
433367,PA,Teacher,Elementary,Public,elevenFifteen,State,computerLab,No response,No response,Science
433367,PA,Teacher,Elementary,Public,elevenFifteen,State,computerLab,No response,No response,otherScience
433367,PA,Teacher,Elementary,Public,elevenFifteen,State,computerLab,No response,No response,Reading
433389,CO,Teacher,Elementary,Public,twentyMore,Other,Other,No response,No response,History
433389,CO,Teacher,Elementary,Public,twentyMore,Other,Other,No response,No response,Science
433389,CO,Teacher,Elementary,Public,twentyMore,Other,Other,No response,No response,ESL
433398,International,Teacher,High,Public,na,na,na,No response,No response,Science
433398,International,Teacher,High,Public,na,na,na,No response,No response,Biology
433398,International,Teacher,High,Public,na,na,na,No response,No response,Chemistry
433409,PA,Librarian,Elementary,Public,elevenFifteen,CommonCore,computerLab,No response,No response,Reading
433442,FL,Teacher,High,Private,twentyMore,Marzano,computerLab,No response,No response,English
433451,VA,Teacher,High,Public,twentyMore,State,BYOT,A company that creates or owns an equation editor,Equation editor,Math
433451,VA,Teacher,High,Public,twentyMore,State,BYOT,A company that creates or owns an equation editor,Equation editor,Algebra1
433477,PA,Teacher,High,Public,sixTen,Other,Other,No response,No response,Art
433508,,Teacher,High,Public,twentyMore,na,1to1,No response,No response,Math
433508,,Teacher,High,Public,twentyMore,na,1to1,No response,No response,English
433508,,Teacher,High,Public,twentyMore,na,1to1,No response,No response,ESL
433508,,Teacher,High,Public,twentyMore,na,1to1,No response,No response,PreAlgebra
433515,International,Teacher,High,Public,elevenFifteen,na,computerLab,Doddle in the UK.,More student feedback to the teacher would be great. Could this be included during quizzes?,Physics
433515,International,Teacher,High,Public,elevenFifteen,na,computerLab,Doddle in the UK.,More student feedback to the teacher would be great. Could this be included during quizzes?,Science
433570,NJ,Teacher,High,Public,sixteenTwenty,CommonCore,BYOT,No response,No response,Science
433591,International,Teacher,University,Private,sixTen,State,computerLab,No response,No response,Math
433591,International,Teacher,University,Private,sixTen,State,computerLab,No response,No response,ForeignLanguage
433591,International,Teacher,University,Private,sixTen,State,computerLab,No response,No response,Italian
433591,International,Teacher,University,Private,sixTen,State,computerLab,No response,No response,Calculus
433594,TX,Teacher,Middle,Public,zeroFive,State,BYOT,No response,No response,History
433689,FL,Teacher,Other,Charter,sixTen,CommonCore,BYOT,"Pharmaceutical companies. I teach pharmacy technicians anatomy, physiology, pharmacy computer software and pharmacy management, basic health care worker, medical terminology, Top 200 Drugs )pharmacology).",Just learned of it last week. Undecided at this time.,ComputerScience
433689,FL,Teacher,Other,Charter,sixTen,CommonCore,BYOT,"Pharmaceutical companies. I teach pharmacy technicians anatomy, physiology, pharmacy computer software and pharmacy management, basic health care worker, medical terminology, Top 200 Drugs )pharmacology).",Just learned of it last week. Undecided at this time.,Math
433689,FL,Teacher,Other,Charter,sixTen,CommonCore,BYOT,"Pharmaceutical companies. I teach pharmacy technicians anatomy, physiology, pharmacy computer software and pharmacy management, basic health care worker, medical terminology, Top 200 Drugs )pharmacology).",Just learned of it last week. Undecided at this time.,Other
433689,FL,Teacher,Other,Charter,sixTen,CommonCore,BYOT,"Pharmaceutical companies. I teach pharmacy technicians anatomy, physiology, pharmacy computer software and pharmacy management, basic health care worker, medical terminology, Top 200 Drugs )pharmacology).",Just learned of it last week. Undecided at this time.,Science
433689,FL,Teacher,Other,Charter,sixTen,CommonCore,BYOT,"Pharmaceutical companies. I teach pharmacy technicians anatomy, physiology, pharmacy computer software and pharmacy management, basic health care worker, medical terminology, Top 200 Drugs )pharmacology).",Just learned of it last week. Undecided at this time.,Biology
433779,International,Teacher,Middle,Private,twentyMore,na,1to1,No response,No response,Music
433779,International,Teacher,Middle,Private,twentyMore,na,1to1,No response,No response,ForeignLanguage
433779,International,Teacher,Middle,Private,twentyMore,na,1to1,No response,No response,Japanese
433834,International,Teacher,Middle,Public,twentyMore,State,Other,No response,No response,Physics
433834,International,Teacher,Middle,Public,twentyMore,State,Other,No response,No response,Science
433834,International,Teacher,Middle,Public,twentyMore,State,Other,No response,No response,Chemistry
433864,International,Teacher,University,Public,twentyMore,na,Other,No response,to be able to adapt the landing page to a more personal environment,Science
433895,International,Teacher,Other,Public,twentyMore,Marzano,BYOT,President,Prezi,Health
433922,International,Teacher,Elementary,Public,sixTen,State,1to1,No response,No response,Math
433922,International,Teacher,Elementary,Public,sixTen,State,1to1,No response,No response,Music
433922,International,Teacher,Elementary,Public,sixTen,State,1to1,No response,No response,Other
433922,International,Teacher,Elementary,Public,sixTen,State,1to1,No response,No response,Science
433922,International,Teacher,Elementary,Public,sixTen,State,1to1,No response,No response,Reading
433922,International,Teacher,Elementary,Public,sixTen,State,1to1,No response,No response,Art
433967,TX,Administrator,na,Public,twentyMore,Other,1to1,No response,No response,Math
433967,TX,Administrator,na,Public,twentyMore,Other,1to1,No response,No response,ForeignLanguage
433967,TX,Administrator,na,Public,twentyMore,Other,1to1,No response,No response,ESL
433974,PA,Teacher,Elementary,Public,elevenFifteen,CommonCore,computerLab,No response,No response,Math
433974,PA,Teacher,Elementary,Public,elevenFifteen,CommonCore,computerLab,No response,No response,English
433974,PA,Teacher,Elementary,Public,elevenFifteen,CommonCore,computerLab,No response,No response,History
433992,International,Teacher,High,Public,twentyMore,State,1to1,No response,No response,ComputerScience
433992,International,Teacher,High,Public,twentyMore,State,1to1,No response,No response,Math
433992,International,Teacher,High,Public,twentyMore,State,1to1,No response,No response,Albebra2
433992,International,Teacher,High,Public,twentyMore,State,1to1,No response,No response,Geometry
433992,International,Teacher,High,Public,twentyMore,State,1to1,No response,No response,PreCalc
433992,International,Teacher,High,Public,twentyMore,State,1to1,No response,No response,Algebra1
433992,International,Teacher,High,Public,twentyMore,State,1to1,No response,No response,Calculus
433992,International,Teacher,High,Public,twentyMore,State,1to1,No response,No response,PreAlgebra
433994,AR,Teacher,Elementary,Public,sixTen,CommonCore,Other,No response,No response,Math
433994,AR,Teacher,Elementary,Public,sixTen,CommonCore,Other,No response,No response,English
433994,AR,Teacher,Elementary,Public,sixTen,CommonCore,Other,No response,No response,Science
433994,AR,Teacher,Elementary,Public,sixTen,CommonCore,Other,No response,No response,Reading
434000,PA,Other,Elementary,Public,zeroFive,Other,Other,No response,No response,Other
434025,MA,Teacher,University,Private,sixTen,CommonCore,BYOT,No response,some ability to use math-type fonts in the open-ended responses...,Math
434025,MA,Teacher,University,Private,sixTen,CommonCore,BYOT,No response,some ability to use math-type fonts in the open-ended responses...,Science
434025,MA,Teacher,University,Private,sixTen,CommonCore,BYOT,No response,some ability to use math-type fonts in the open-ended responses...,Calculus
434051,PA,Teacher,Elementary,Private,zeroFive,CommonCore,Other,No response,No response,Math
434051,PA,Teacher,Elementary,Private,zeroFive,CommonCore,Other,No response,No response,English
434051,PA,Teacher,Elementary,Private,zeroFive,CommonCore,Other,No response,No response,History
434051,PA,Teacher,Elementary,Private,zeroFive,CommonCore,Other,No response,No response,Science
434051,PA,Teacher,Elementary,Private,zeroFive,CommonCore,Other,No response,No response,Geography
434051,PA,Teacher,Elementary,Private,zeroFive,CommonCore,Other,No response,No response,Reading
434051,PA,Teacher,Elementary,Private,zeroFive,CommonCore,Other,No response,No response,Health
434098,International,Teacher,High,Public,elevenFifteen,State,computerLab,No response,No response,Science
434098,International,Teacher,High,Public,elevenFifteen,State,computerLab,No response,No response,Chemistry
434182,PA,Teacher,Elementary,Public,zeroFive,State,computerLab,No response,No response,Art
434214,PA,Teacher,Middle,Public,zeroFive,na,BYOT,Not sure,...still exploring,English
434228,International,Teacher,High,Public,zeroFive,na,computerLab,No response,No response,Math
434265,International,Teacher,High,Private,twentyMore,Bloom,1to1,No response,No response,Art
434522,NJ,Teacher,Elementary,Public,elevenFifteen,CommonCore,1to1,No response,No response,English
434522,NJ,Teacher,Elementary,Public,elevenFifteen,CommonCore,1to1,No response,No response,Reading
434527,NJ,Teacher,Elementary,Public,elevenFifteen,CommonCore,1to1,No response,No response,Reading
434529,MA,Other,High,na,elevenFifteen,State,BYOT,No response,No response,Science
434539,AZ,Teacher,Middle,Public,sixTen,CommonCore,na,No response,No response,English
434549,International,Corporate,High,Private,na,Other,BYOT,No response,No response,Math
434549,International,Corporate,High,Private,na,Other,BYOT,No response,No response,English
434549,International,Corporate,High,Private,na,Other,BYOT,No response,No response,ForeignLanguage
434580,FL,Teacher,Middle,Private,elevenFifteen,CommonCore,1to1,No response,No response,English
434580,FL,Teacher,Middle,Private,elevenFifteen,CommonCore,1to1,No response,No response,Reading
434589,MN,Librarian,Elementary,Public,twentyMore,na,computerLab,No response,No response,ComputerScience
434589,MN,Librarian,Elementary,Public,twentyMore,na,computerLab,No response,No response,Other
434589,MN,Librarian,Elementary,Public,twentyMore,na,computerLab,No response,No response,Reading
434594,AZ,Administrator,Elementary,Public,elevenFifteen,Other,BYOT,My big campus,No response,Math
434594,AZ,Administrator,Elementary,Public,elevenFifteen,Other,BYOT,My big campus,No response,English
434594,AZ,Administrator,Elementary,Public,elevenFifteen,Other,BYOT,My big campus,No response,Reading
434768,International,Teacher,Elementary,Private,elevenFifteen,CommonCore,Other,No response,No response,Math
434768,International,Teacher,Elementary,Private,elevenFifteen,CommonCore,Other,No response,No response,English
434768,International,Teacher,Elementary,Private,elevenFifteen,CommonCore,Other,No response,No response,History
434768,International,Teacher,Elementary,Private,elevenFifteen,CommonCore,Other,No response,No response,otherMath
434768,International,Teacher,Elementary,Private,elevenFifteen,CommonCore,Other,No response,No response,Science
434768,International,Teacher,Elementary,Private,elevenFifteen,CommonCore,Other,No response,No response,otherScience
434768,International,Teacher,Elementary,Private,elevenFifteen,CommonCore,Other,No response,No response,Geography
434768,International,Teacher,Elementary,Private,elevenFifteen,CommonCore,Other,No response,No response,Reading
434771,FL,Teacher,Middle,Private,elevenFifteen,CommonCore,1to1,No response,No response,English
434771,FL,Teacher,Middle,Private,elevenFifteen,CommonCore,1to1,No response,No response,Reading
434777,CA,Teacher,High,Private,elevenFifteen,na,BYOT,No response,No response,English
434779,MA,Other,Other,na,elevenFifteen,Other,computerLab,No response,No response,Physics
434779,MA,Other,Other,na,elevenFifteen,Other,computerLab,No response,No response,ComputerScience
434779,MA,Other,Other,na,elevenFifteen,Other,computerLab,No response,No response,Math
434779,MA,Other,Other,na,elevenFifteen,Other,computerLab,No response,No response,English
434779,MA,Other,Other,na,elevenFifteen,Other,computerLab,No response,No response,Music
434779,MA,Other,Other,na,elevenFifteen,Other,computerLab,No response,No response,Science
434779,MA,Other,Other,na,elevenFifteen,Other,computerLab,No response,No response,Biology
434779,MA,Other,Other,na,elevenFifteen,Other,computerLab,No response,No response,Chemistry
434779,MA,Other,Other,na,elevenFifteen,Other,computerLab,No response,No response,otherScience
434779,MA,Other,Other,na,elevenFifteen,Other,computerLab,No response,No response,Algebra1
434779,MA,Other,Other,na,elevenFifteen,Other,computerLab,No response,No response,Art
434779,MA,Other,Other,na,elevenFifteen,Other,computerLab,No response,No response,PreAlgebra
434780,MA,Teacher,High,Private,twentyMore,na,BYOT,No response,No response,Physics
434780,MA,Teacher,High,Private,twentyMore,na,BYOT,No response,No response,History
434780,MA,Teacher,High,Private,twentyMore,na,BYOT,No response,No response,Science
434780,MA,Teacher,High,Private,twentyMore,na,BYOT,No response,No response,Biology
434780,MA,Teacher,High,Private,twentyMore,na,BYOT,No response,No response,Chemistry
434781,RI,Teacher,Middle,Private,zeroFive,Other,1to1,No response,No response,Math
434781,RI,Teacher,Middle,Private,zeroFive,Other,1to1,No response,No response,Science
434781,RI,Teacher,Middle,Private,zeroFive,Other,1to1,No response,No response,Algebra1
434781,RI,Teacher,Middle,Private,zeroFive,Other,1to1,No response,No response,PreAlgebra
434783,MD,Teacher,Middle,Public,elevenFifteen,na,Other,No response,"The Space Race is cool and engaging, but it might be nice to have enough ""teams"" so you could have each student participating individually.",History
434784,International,Teacher,Elementary,Private,twentyMore,CommonCore,BYOT,No response,No response,Math
434784,International,Teacher,Elementary,Private,twentyMore,CommonCore,BYOT,No response,No response,English
434784,International,Teacher,Elementary,Private,twentyMore,CommonCore,BYOT,No response,No response,Science
434784,International,Teacher,Elementary,Private,twentyMore,CommonCore,BYOT,No response,No response,Reading
434787,NY,Teacher,Middle,Private,sixTen,na,1to1,No response,No response,Reading
434793,MA,Administrator,Elementary,na,sixTen,Other,1to1,No response,No response,Math
434793,MA,Administrator,Elementary,na,sixTen,Other,1to1,No response,No response,English
434793,MA,Administrator,Elementary,na,sixTen,Other,1to1,No response,No response,otherMath
434798,ME,Teacher,Elementary,Private,elevenFifteen,na,1to1,No response,No response,Math
434798,ME,Teacher,Elementary,Private,elevenFifteen,na,1to1,No response,No response,English
434798,ME,Teacher,Elementary,Private,elevenFifteen,na,1to1,No response,No response,Reading
434812,International,Teacher,Elementary,Private,sixTen,CommonCore,Other,No response,No response,Math
434812,International,Teacher,Elementary,Private,sixTen,CommonCore,Other,No response,No response,English
434812,International,Teacher,Elementary,Private,sixTen,CommonCore,Other,No response,No response,History
434812,International,Teacher,Elementary,Private,sixTen,CommonCore,Other,No response,No response,otherMath
434812,International,Teacher,Elementary,Private,sixTen,CommonCore,Other,No response,No response,Other
434812,International,Teacher,Elementary,Private,sixTen,CommonCore,Other,No response,No response,Science
434812,International,Teacher,Elementary,Private,sixTen,CommonCore,Other,No response,No response,otherScience
434812,International,Teacher,Elementary,Private,sixTen,CommonCore,Other,No response,No response,Geography
434812,International,Teacher,Elementary,Private,sixTen,CommonCore,Other,No response,No response,Reading
434812,International,Teacher,Elementary,Private,sixTen,CommonCore,Other,No response,No response,Health
434849,ME,Teacher,Middle,Public,twentyMore,CommonCore,1to1,No response,No response,Reading
434937,NJ,Tech,Elementary,Public,sixTen,State,1to1,No response,No response,ComputerScience
434949,NJ,Teacher,Elementary,Public,sixTen,CommonCore,1to1,No response,No response,Other
434966,TX,Librarian,na,na,sixTen,na,na,No response,No response,Other
435016,PA,Teacher,Elementary,Public,elevenFifteen,CommonCore,computerLab,Google,No response,Math
435016,PA,Teacher,Elementary,Public,elevenFifteen,CommonCore,computerLab,Google,No response,Science
435016,PA,Teacher,Elementary,Public,elevenFifteen,CommonCore,computerLab,Google,No response,Reading
435025,NJ,Teacher,Elementary,Public,elevenFifteen,Other,Other,No response,No response,Music
435026,NJ,Teacher,Elementary,Public,zeroFive,Other,1to1,No response,No response,Other
435030,NJ,Teacher,High,Public,zeroFive,CommonCore,BYOT,No response,No response,Science
435030,NJ,Teacher,High,Public,zeroFive,CommonCore,BYOT,No response,No response,Biology
435033,IL,Teacher,High,Public,twentyMore,Other,1to1,No response,No response,Other
435074,International,Teacher,Middle,Public,sixteenTwenty,Bloom,Other,No response,No response,English
435074,International,Teacher,Middle,Public,sixteenTwenty,Bloom,Other,No response,No response,PE
435105,TN,Teacher,High,Private,sixteenTwenty,na,1to1,No response,The ability to input test items from exam software such as Examview.,Math
435105,TN,Teacher,High,Private,sixteenTwenty,na,1to1,No response,The ability to input test items from exam software such as Examview.,PreCalc
435105,TN,Teacher,High,Private,sixteenTwenty,na,1to1,No response,The ability to input test items from exam software such as Examview.,otherMath
435111,MN,Teacher,University,Public,sixteenTwenty,na,BYOT,"Don't know, I'm brand new to Socrative",No response,Other
435114,NY,Other,Other,Public,sixTen,Other,BYOT,Educational Technology,Math Functions,Math
435114,NY,Other,Other,Public,sixTen,Other,BYOT,Educational Technology,Math Functions,Science
435114,NY,Other,Other,Public,sixTen,Other,BYOT,Educational Technology,Math Functions,Algebra1
435114,NY,Other,Other,Public,sixTen,Other,BYOT,Educational Technology,Math Functions,PreAlgebra
435202,International,Teacher,High,Public,zeroFive,Bloom,BYOT,No response,No response,Science
435240,ID,Teacher,Middle,Public,twentyMore,CommonCore,BYOT,No response,No response,Math
435240,ID,Teacher,Middle,Public,twentyMore,CommonCore,BYOT,No response,No response,otherMath
435240,ID,Teacher,Middle,Public,twentyMore,CommonCore,BYOT,No response,No response,ESL
435240,ID,Teacher,Middle,Public,twentyMore,CommonCore,BYOT,No response,No response,PreAlgebra
435241,TX,Teacher,Elementary,Public,twentyMore,Bloom,computerLab,No response,No response,Math
435241,TX,Teacher,Elementary,Public,twentyMore,Bloom,computerLab,No response,No response,English
435241,TX,Teacher,Elementary,Public,twentyMore,Bloom,computerLab,No response,No response,Science
435241,TX,Teacher,Elementary,Public,twentyMore,Bloom,computerLab,No response,No response,Reading
435242,,Teacher,University,Public,sixTen,Bloom,BYOT,No response,No response,ESL
435243,NV,Teacher,Middle,Public,zeroFive,CommonCore,Other,No response,No response,Math
435256,International,Teacher,Elementary,Public,elevenFifteen,Other,computerLab,No response,No response,ComputerScience
435256,International,Teacher,Elementary,Public,elevenFifteen,Other,computerLab,No response,No response,Math
435256,International,Teacher,Elementary,Public,elevenFifteen,Other,computerLab,No response,No response,English
435256,International,Teacher,Elementary,Public,elevenFifteen,Other,computerLab,No response,No response,History
435256,International,Teacher,Elementary,Public,elevenFifteen,Other,computerLab,No response,No response,Science
435256,International,Teacher,Elementary,Public,elevenFifteen,Other,computerLab,No response,No response,Geography
435256,International,Teacher,Elementary,Public,elevenFifteen,Other,computerLab,No response,No response,Reading
435257,MN,Administrator,Other,Public,elevenFifteen,Other,BYOT,No response,No response,ComputerScience
435257,MN,Administrator,Other,Public,elevenFifteen,Other,BYOT,No response,No response,Math
435257,MN,Administrator,Other,Public,elevenFifteen,Other,BYOT,No response,No response,otherMath
435258,AZ,Teacher,Middle,Private,zeroFive,CommonCore,computerLab,No response,No response,ComputerScience
435258,AZ,Teacher,Middle,Private,zeroFive,CommonCore,computerLab,No response,No response,Science
435258,AZ,Teacher,Middle,Private,zeroFive,CommonCore,computerLab,No response,No response,Biology
435258,AZ,Teacher,Middle,Private,zeroFive,CommonCore,computerLab,No response,No response,Geography
435259,UT,Teacher,High,Public,twentyMore,CommonCore,computerLab,No response,be able to us Math Type,Math
435259,UT,Teacher,High,Public,twentyMore,CommonCore,computerLab,No response,be able to us Math Type,Albebra2
435259,UT,Teacher,High,Public,twentyMore,CommonCore,computerLab,No response,be able to us Math Type,Geometry
435259,UT,Teacher,High,Public,twentyMore,CommonCore,computerLab,No response,be able to us Math Type,PreCalc
435259,UT,Teacher,High,Public,twentyMore,CommonCore,computerLab,No response,be able to us Math Type,otherMath
435260,International,Teacher,University,Private,sixTen,na,BYOT,No response,No response,Math
435260,International,Teacher,University,Private,sixTen,na,BYOT,No response,No response,otherMath
435261,FL,Teacher,High,Private,twentyMore,na,na,No response,Math symbols need to be added.,Math
